# Wavelength, Scattered Starlight, 
3.094147081e+02	4.136627996e+00	
3.094301793e+02	4.162009457e+00	
3.094456512e+02	4.187490149e+00	
3.094611238e+02	4.213552629e+00	
3.094765973e+02	4.239650337e+00	
3.094920715e+02	4.265783163e+00	
3.095075465e+02	4.291951001e+00	
3.095230222e+02	4.318153745e+00	
3.095384988e+02	4.344391288e+00	
3.095539761e+02	4.364326046e+00	
3.095694542e+02	4.376553106e+00	
3.095849330e+02	4.388788376e+00	
3.096004127e+02	4.401031846e+00	
3.096158931e+02	4.413283508e+00	
3.096313743e+02	4.425543352e+00	
3.096468562e+02	4.437811370e+00	
3.096623390e+02	4.452444543e+00	
3.096778225e+02	4.467689995e+00	
3.096933067e+02	4.482947576e+00	
3.097087918e+02	4.498217267e+00	
3.097242776e+02	4.513499050e+00	
3.097397642e+02	4.528792910e+00	
3.097552516e+02	4.542850802e+00	
3.097707397e+02	4.542718647e+00	
3.097862287e+02	4.542586465e+00	
3.098017184e+02	4.542454256e+00	
3.098172088e+02	4.542322020e+00	
3.098327001e+02	4.542189757e+00	
3.098481921e+02	4.542057467e+00	
3.098636849e+02	4.544819361e+00	
3.098791785e+02	4.551396582e+00	
3.098946728e+02	4.557976438e+00	
3.099101679e+02	4.564558927e+00	
3.099256638e+02	4.571144047e+00	
3.099411605e+02	4.577731800e+00	
3.099566580e+02	4.584322182e+00	
3.099721562e+02	4.585395383e+00	
3.099876552e+02	4.584951243e+00	
3.100031549e+02	4.584511246e+00	
3.100186555e+02	4.584087617e+00	
3.100341568e+02	4.583663929e+00	
3.100496589e+02	4.583240182e+00	
3.100651618e+02	4.582860420e+00	
3.100806654e+02	4.582752443e+00	
3.100961698e+02	4.582644438e+00	
3.101116750e+02	4.582536404e+00	
3.101271810e+02	4.582428342e+00	
3.101426878e+02	4.582320251e+00	
3.101581953e+02	4.582212131e+00	
3.101737036e+02	4.580208409e+00	
3.101892126e+02	4.575715130e+00	
3.102047225e+02	4.571222175e+00	
3.102202331e+02	4.566729547e+00	
3.102357445e+02	4.562237245e+00	
3.102512567e+02	4.557745271e+00	
3.102667696e+02	4.553253624e+00	
3.102822834e+02	4.553090424e+00	
3.102977979e+02	4.554065650e+00	
3.103133131e+02	4.555041020e+00	
3.103288292e+02	4.556016533e+00	
3.103443460e+02	4.556992189e+00	
3.103598636e+02	4.557967989e+00	
3.103753820e+02	4.560031964e+00	
3.103909012e+02	4.573230533e+00	
3.104064211e+02	4.586438300e+00	
3.104219418e+02	4.599655255e+00	
3.104374633e+02	4.612881388e+00	
3.104529856e+02	4.626116690e+00	
3.104685086e+02	4.639361149e+00	
3.104840324e+02	4.652699012e+00	
3.104995570e+02	4.666147924e+00	
3.105150824e+02	4.679606199e+00	
3.105306085e+02	4.693073827e+00	
3.105461354e+02	4.706550796e+00	
3.105616631e+02	4.720037097e+00	
3.105771916e+02	4.733532719e+00	
3.105927208e+02	4.742008111e+00	
3.106082509e+02	4.748852819e+00	
3.106237817e+02	4.755700309e+00	
3.106393132e+02	4.762550580e+00	
3.106548456e+02	4.769403632e+00	
3.106703787e+02	4.776259463e+00	
3.106859126e+02	4.782820630e+00	
3.107014473e+02	4.787265408e+00	
3.107169828e+02	4.791711531e+00	
3.107325190e+02	4.796158998e+00	
3.107480560e+02	4.800607810e+00	
3.107635938e+02	4.805057966e+00	
3.107791324e+02	4.809509466e+00	
3.107946717e+02	4.814933383e+00	
3.108102119e+02	4.821650303e+00	
3.108257528e+02	4.828369887e+00	
3.108412944e+02	4.835092135e+00	
3.108568369e+02	4.841817047e+00	
3.108723801e+02	4.848544621e+00	
3.108879241e+02	4.855274856e+00	
3.109034689e+02	4.862462782e+00	
3.109190145e+02	4.869765975e+00	
3.109345608e+02	4.877072223e+00	
3.109501079e+02	4.884381524e+00	
3.109656558e+02	4.891693878e+00	
3.109812045e+02	4.899009283e+00	
3.109967539e+02	4.905989427e+00	
3.110123042e+02	4.910310603e+00	
3.110278552e+02	4.914633043e+00	
3.110434070e+02	4.918956748e+00	
3.110589595e+02	4.923281717e+00	
3.110745129e+02	4.927607950e+00	
3.110900670e+02	4.931935448e+00	
3.111056219e+02	4.935329543e+00	
3.111211775e+02	4.937463390e+00	
3.111367340e+02	4.939597661e+00	
3.111522912e+02	4.941732357e+00	
3.111678492e+02	4.943867477e+00	
