# schema=nsb-healpix-starlight-v2
# packer_id=candidate-v5-to-healpix-v2-packed-v1
# unit_conversion_id=pixel-flux-ph-m2-s-to-band-radiance-ph-cm2-ns-sr-v1+nested-to-ring-v1
# source_candidate_sha256=sha256:76191c8b682d96adfc3a017f44f3fcfd0bec5dcb9a958d31668250b8a0ba396a
# map_type=healpix
# coordinate_frame=galactic
# nside=128
# ordering=ring
# s10_diagnostics=not_provided
# band_definition=300-650 nm combined integrated photon radiance (corrected 300-336 nm UV + measured 336-650 nm)
# calibration_status=production
# dataset_name=NSB Gaia DR3 Starlight packed runtime map
# gaia_source_checksum_manifest_sha256=sha256:9ec782f9c83b29885924c7d47bba18d70c86b8cbefbc408b19090b6a76e8e369
# generated_by=nsb-data dataset starlight promote (candidate-v5-to-healpix-v2-packed-v1)
# generation_command=nsb-data dataset starlight promote --apply
# generation_date_utc=2026-08-24T00:00:00Z
# independent_comparison=no_admissible_independent_reference; human review #103
# magnitude_limit=Gaia DR3 catalogue as admitted by the frozen merge report
# map_resolution=HEALPix nside=128 ordering=ring
# photometry_model=gaia_dr3_xp_photon_radiance_300_650nm_packed_v1
# smoothing=none
# source_catalogue=Gaia DR3 GaiaSource and XP continuous
# source_catalogue_checksum=sha256:9ec782f9c83b29885924c7d47bba18d70c86b8cbefbc408b19090b6a76e8e369
# source_catalogue_license=CC BY-NC 3.0 IGO
# source_catalogue_release=Gaia DR3
# source_selection=Gaia DR3 full-population admission with photometric-inference fallback and selection-function weights
# validation_report=docs/nsb_components/starlight/production-runs/combined-300-650-validation.json
# version=uv-v2-packed-from-76191c8b682d96adfc3a017f44f3fcfd0bec5dcb9a958d31668250b8a0ba396a
# xp_continuous_checksum_manifest_sha256=sha256:f23df1ffb45b19fc3f34d6f37791179cef1ebec6c5b9fd613a488b3be580fccd
healpix_index,integrated_ph_cm2_ns_sr,statistical_uncertainty_ph_cm2_ns_sr,systematic_uncertainty_ph_cm2_ns_sr,total_uncertainty_ph_cm2_ns_sr
119156,5.4968080697136525e-2,7.7743342866097077e-5,2.3876556948837523e-3,2.3889210419498611e-3
119157,6.6418427901399096e-2,1.2156884223714877e-4,2.5422537471348015e-3,2.5451587569783976e-3
119158,8.9293823645554590e-2,3.6075921220604450e-4,2.9371220261765730e-3,2.9591946549429801e-3
119159,6.9859190337094271e-2,1.6538853192369951e-4,2.5612621694083102e-3,2.5665964363206844e-3
119160,6.7774448621031172e-2,1.3861893989082014e-4,2.4938587499748885e-3,2.4977082846727250e-3
119161,1.0182797365464334e-1,2.5031628911096563e-4,2.9795755455094769e-3,2.9900716840892600e-3
119162,6.3434029578463183e-2,1.6147835768969644e-4,2.3552851832283478e-3,2.3608141719197537e-3
119163,7.4606320714226113e-2,6.3669490338263480e-4,2.8258192949449129e-3,2.8966592978250630e-3
119164,1.2450411891136902e-1,3.1854329626323597e-4,2.5847642582991397e-3,2.6043187405874403e-3
119165,6.9314934832668665e-2,1.4651683529971396e-4,2.2413776813084460e-3,2.2461614130097310e-3
119166,1.0233626068125004e-1,6.4698186609589783e-4,2.7143298347365062e-3,2.7903712990922265e-3
119167,6.4845472021769601e-2,4.8536724314108144e-4,2.7082648953972292e-3,2.7514142007984436e-3
119168,6.9369104476596138e-2,2.2406877639359271e-4,2.5020994955801314e-3,2.5121123984282374e-3
119169,9.2519165044995105e-2,5.4144924577582509e-4,2.6134379450413483e-3,2.6689370877435751e-3
119170,7.3777345953432369e-2,1.9315303769762280e-4,2.5903609575910090e-3,2.5975523068041627e-3
119171,6.6424736846381754e-2,2.3160126707952051e-4,2.3707101215172375e-3,2.3819961434009738e-3
119172,1.3236169589583716e-1,4.8105339414492428e-4,3.6358814740077515e-3,3.6675668311635622e-3
119173,5.9728152520026771e-2,1.1452478410745995e-4,2.1961979391307992e-3,2.1991819647353495e-3
119174,8.8234163092277329e-2,2.9754542857365559e-4,2.8118418115937916e-3,2.8275409202153266e-3
119175,8.5644898226304195e-2,2.8773298754438981e-4,2.8789991172376373e-3,2.8933416993463311e-3
119176,5.9610201118380883e-2,1.3148716320294352e-4,2.1295969042316484e-3,2.1336522323471968e-3
119177,9.6694465179934325e-2,2.3097559886086798e-4,2.7515557374566900e-3,2.7612331852996347e-3
119178,1.1046511195246074e-1,3.7613456317646561e-4,3.0940166374310591e-3,3.1167958165905173e-3
119179,7.6671190620212507e-2,2.1995158745901800e-4,2.5172284048245617e-3,2.5268196498526266e-3
119180,7.6577922933850615e-2,2.5991610128690422e-4,2.5670438527566871e-3,2.5801687002372691e-3
119181,7.6287966019740958e-2,2.5875658031372927e-4,2.5146782206380233e-3,2.5279559966911746e-3
119182,1.0408038754823416e-1,7.4752774833597511e-4,3.1928637127430506e-3,3.2792036262915408e-3
119183,8.3065139968429902e-2,4.5324265074622033e-4,2.7033048324963983e-3,2.7410373798716862e-3
119184,6.4650561010764634e-2,1.8057972385591438e-4,2.0689117893661932e-3,2.0767775588267272e-3
119185,7.0594588385420570e-2,2.6652683647117038e-4,2.1813989372091269e-3,2.1976209586315014e-3
119186,5.8572606517307203e-2,2.1389452432787887e-4,2.0210012618358908e-3,2.0322886034910771e-3
119187,8.3458314128321928e-2,3.8330083755142426e-4,2.4408148613804170e-3,2.4707279736148873e-3
119188,8.7218803943635501e-2,3.8500102017848616e-4,2.4196481428623053e-3,2.4500863088461754e-3
119189,7.4166589740580477e-2,2.3218371690018693e-4,2.0830568011786055e-3,2.0959568018759423e-3
119190,7.1965041875645827e-2,1.9357344474342169e-4,2.2449932133920161e-3,2.2533231474171755e-3
119191,9.3756625866312143e-2,3.5759615843584768e-4,2.5895505633907775e-3,2.6141245442567519e-3
119192,8.3063973631688534e-2,5.0327970231790753e-4,2.8227856698660151e-3,2.8673000186178860e-3
119193,9.9764970208131340e-2,3.3828889366129661e-4,2.7876298375611301e-3,2.8080811040345106e-3
119194,7.6623996417959236e-2,1.6783263494142596e-4,2.4787462543052730e-3,2.4844216201329043e-3
119195,6.7182371448165717e-2,2.1929843193494421e-4,2.2895063168286880e-3,2.2999849949613999e-3
119196,7.2333143941525735e-2,2.2779270752580801e-4,2.2602436929536340e-3,2.2716934364342871e-3
119197,8.0976326564559983e-2,3.7407173566936193e-4,2.4879725966616192e-3,2.5159366655712638e-3
119198,8.0692252828633390e-2,4.5733720413985995e-4,2.4842749940012800e-3,2.5260204995428133e-3
119199,8.5495410243077691e-2,3.7969423248587016e-4,2.6393954808756302e-3,2.6665663716940805e-3
119200,7.5199630731916073e-2,2.3430867326615468e-4,2.5018140805152106e-3,2.5127622744366236e-3
119201,6.2266713027746341e-2,1.3323116005947648e-4,2.0304401000899967e-3,2.0348065121933022e-3
119202,7.0183410121745476e-2,4.1529022392058245e-4,2.3409676030171685e-3,2.3775187251544321e-3
119203,1.1440332698022074e-1,6.1763329631642780e-4,3.0719946601092956e-3,3.1334680595880853e-3
119204,1.6928790828988216e-1,8.3553567110470869e-4,3.7767991908439300e-3,3.8681173696835723e-3
119205,1.5604726946731581e-1,9.8709753410928321e-4,3.6885643624330147e-3,3.8183594117965768e-3
119206,6.3257564461600135e-2,2.6601537453553012e-4,2.1202955302030324e-3,2.1369177136446402e-3
119207,9.4370182160150862e-2,3.1281040179610394e-4,2.6178137523402006e-3,2.6364368358474514e-3
119208,7.2883842039146107e-2,1.5762245159702348e-4,2.2661617450419930e-3,2.2716368309963690e-3
119209,9.0719457980717233e-2,4.6925593935327617e-4,2.6727984406698566e-3,2.7136788021181768e-3
119210,7.9036107443261644e-2,3.3923019761202444e-4,2.5233330399715352e-3,2.5460335342614563e-3
119211,6.4106792133370019e-2,1.7813674709115420e-4,2.2818403792601244e-3,2.2887831301995837e-3
119212,6.1720621442517956e-2,1.9738459943953630e-4,2.0403856131522066e-3,2.0499107615831506e-3
119213,8.6393557928435805e-1,4.2052440718694656e-2,3.9063279414943308e-2,5.7396407283463846e-2
119214,7.1858310307717443e-2,2.2889899156995546e-4,2.1993957836518997e-3,2.2112748724406684e-3
119215,1.3319516899269113e-1,6.8752764620888160e-4,2.9438569037053340e-3,3.0230758729802142e-3
119216,7.5651601870838067e-2,3.4065960410181381e-4,2.3484403270138845e-3,2.3730193710570263e-3
119217,9.8371285547278170e-2,4.5187405498438874e-4,2.7586788887735791e-3,2.7954426076979410e-3
119218,1.1508321807717163e-1,1.4986839121564836e-3,3.7165696492782825e-3,4.0073611549863034e-3
119219,8.9080636170856431e-2,3.2320840205425812e-4,2.4925592051370780e-3,2.5134269558258599e-3
119220,8.3168260026179233e-2,4.4232028143863710e-4,2.3520140496977198e-3,2.3932440998250520e-3
119221,7.0233974507667440e-2,2.9859639341211906e-4,2.0092702945188443e-3,2.0313362406540595e-3
119222,1.3120602566274625e-1,1.2743182830002523e-3,2.5241906832980114e-3,2.8276183780767150e-3
119223,7.6900134035299245e-2,2.1808161496586519e-4,1.9447672290825219e-3,1.9569566081289154e-3
119224,5.0508158493362466e-2,1.0978718076658970e-4,1.6773023247926601e-3,1.6808915235123111e-3
119225,6.2378466015942886e-2,1.5046524793442591e-4,1.9044597844081971e-3,1.9103944255739662e-3
119226,8.9677468568964983e-2,4.1773702876087438e-4,2.5222285688137917e-3,2.5565877998884436e-3
119227,7.3103306020515804e-2,2.3598831126730074e-4,2.0890408813773508e-3,2.1023278257970737e-3
119228,7.4420086910128233e-2,4.4115824721165916e-4,2.3729820661640613e-3,2.4136413332181564e-3
119229,8.1999614015809921e-2,3.1044092743098779e-4,2.2335423912250244e-3,2.2550133442672603e-3
119230,1.0868777122496648e-1,6.0482012818299910e-4,2.7355252793747451e-3,2.8015898953190088e-3
119231,6.3668550103240226e-2,4.5483119009988949e-4,2.1547259591386029e-3,2.2022069318012451e-3
119232,1.1685416558799036e-1,9.5062722740312108e-4,3.0059611886721171e-3,3.1526964321487144e-3
119233,5.3021608980996386e-2,1.7927588361008978e-4,1.7412022276974018e-3,1.7504071069847074e-3
119234,6.6780713505727063e-2,2.8956342942246217e-4,2.0093229663213628e-3,2.0300802355191229e-3
119235,8.3528863357699101e-2,5.1323524059197832e-4,2.1861250658924722e-3,2.2455630064437898e-3
119236,7.9711593159403210e-2,2.5796674860292253e-4,2.2105084891288146e-3,2.2255099693992203e-3
119237,8.0691361374883294e-2,1.9323339627490819e-4,2.0701584961375949e-3,2.0791573640700223e-3
119238,6.9656322705581197e-2,2.5122997437235591e-4,2.1500884702165515e-3,2.1647163624321053e-3
119239,7.9439006181409963e-2,4.1291646164121396e-4,2.2590465561916060e-3,2.2964736766040790e-3
119240,8.2454570253843062e-2,5.8168115994193905e-4,2.5196383823591823e-3,2.5859100041743521e-3
119241,8.4628234503391728e-2,3.3871152411546815e-4,2.1921200379816336e-3,2.2181333948816562e-3
119242,6.3217625352549503e-2,1.7197963489226853e-4,1.7891934936682165e-3,1.7974399440878006e-3
119243,6.2855385776564937e-2,2.2930049359423752e-4,1.9148348546893085e-3,1.9285152934564939e-3
119244,4.8051059885968347e-2,1.2910646607271659e-4,1.5515990645911305e-3,1.5569611866780291e-3
119245,6.8250714462437259e-2,1.7407684678351373e-4,1.8761272128413845e-3,1.8841857836609619e-3
119246,6.4475822991741621e-2,5.6066753550377082e-4,1.8352394771963044e-3,1.9189716058419510e-3
119247,6.8365225787284253e-2,3.2144107094306582e-4,2.2123841263041303e-3,2.2356135364618628e-3
119248,6.0968682168231557e-2,1.2835432412037871e-4,1.7219770742208076e-3,1.7267541448227227e-3
119249,6.8484714524133114e-2,2.8013549546977793e-4,2.0090772321766821e-3,2.0285135495413421e-3
119250,5.8297017737027480e-2,2.7539716191682948e-4,1.7774463130225220e-3,1.7986547730093182e-3
119251,6.5149359209236396e-2,4.3568147707687349e-4,1.9950340931919473e-3,2.0420527374350791e-3
119252,8.1701338210321633e-2,4.8043621485532607e-4,2.4334576407808984e-3,2.4804304154762030e-3
119253,7.8923980118695003e-2,3.4930244405871792e-4,2.1150634861756279e-3,2.1437130750123243e-3
119254,6.9599643218350452e-2,2.4702934307163193e-4,1.9964263369800189e-3,2.0116514646742012e-3
119255,9.7540185626779713e-2,1.0692806497569645e-3,3.8489046920629944e-3,3.9946750101265069e-3
119256,7.7184527316135093e-2,5.9677921379385249e-4,2.5317157438332454e-3,2.6011016968949009e-3
119257,5.9846179292284134e-2,2.1390869275852658e-4,1.7102013269203163e-3,1.7235270544548097e-3
119258,7.0843129647582992e-2,3.4929081401222702e-4,2.0346852823270875e-3,2.0644486602654434e-3
119259,9.8828710818099338e-2,5.1076018682115118e-4,2.4069784149843916e-3,2.4605733190950336e-3
119260,6.3264836122035040e-2,2.5695227721837967e-4,1.9500100237928148e-3,1.9668664331011819e-3
119261,8.6906316183766930e-2,7.6476858080508391e-4,2.6279874408636529e-3,2.7370036484308368e-3
119262,6.7664699227318298e-2,2.4295246909313798e-4,1.8071728107505181e-3,1.8234306869619092e-3
119263,3.2756629591506034e-2,6.7995222854804464e-5,1.1064745616499304e-3,1.1085618187135439e-3
119264,1.6183627051488070e-2,1.1591110067354782e-4,7.2890224606824967e-4,7.3806088338476022e-4
119265,1.8619780973667514e-2,7.7920261796228033e-5,7.5652322888037499e-4,7.6052545193042761e-4
119266,2.4830665971227378e-2,1.4553850750140875e-4,7.2295139094359184e-4,7.3745519920400023e-4
119267,4.2281613062654592e-2,3.5964860558032738e-4,1.2797298628652665e-3,1.3293064512763895e-3
119268,6.3758477790807067e-2,3.4484333928338329e-4,1.6823018339238575e-3,1.7172816860001995e-3
119269,3.9733235019513355e-2,1.1008922892687330e-4,1.2024214330744289e-3,1.2074505956942824e-3
119270,5.1157010258033708e-2,1.7211335572448047e-4,1.5538624325274145e-3,1.5633654295905213e-3
119271,5.6205653796387929e-2,3.1707399935621390e-4,1.5945030143396210e-3,1.6257231571844826e-3
119272,5.5518495204384545e-2,4.4945801032753371e-4,1.7859000974628082e-3,1.8415894388177979e-3
119273,5.7579415244686002e-2,2.3452315275474426e-4,1.4861661683922855e-3,1.5045567417853779e-3
119274,4.1067291869137421e-2,1.4310324977902342e-4,1.2861533747514787e-3,1.2940900445803356e-3
119275,5.8837316386537650e-2,2.0992262768236848e-4,1.5104470718224224e-3,1.5249648738216892e-3
119276,4.8552521023705004e-2,1.6477466064091208e-4,1.5299892743081160e-3,1.5388365307228717e-3
119277,6.3944880071569163e-2,4.6441062242432585e-4,1.6848903629823027e-3,1.7477221637008514e-3
119278,2.8450826329998079e-2,1.3025060532910056e-4,1.1118689807994432e-3,1.1194721303599256e-3
119279,1.9819790534568428e-2,3.2765534654296370e-5,1.0503406600269843e-3,1.0508515986413604e-3
119280,1.9829859629554583e-1,3.3037137824817454e-3,4.8939620740862198e-3,5.9046921629458500e-3
119281,5.2530955682737579e-2,6.2001935236012619e-4,1.5396817594934982e-3,1.6598324969158984e-3
119282,1.4754282236639240e-2,7.9093482965770224e-5,5.2119076489242082e-4,5.2715803366429250e-4
119283,2.9858305009179598e-1,1.3601635982475819e-2,1.2962241684295323e-2,1.8788938524617729e-2
119284,2.6055570257229935e-2,1.1989042441396561e-4,9.6269025167531946e-4,9.7012691671597828e-4
119285,6.1664238544843021e-2,1.6080358520414970e-4,1.1886232871754327e-3,1.1994511710904448e-3
119286,4.5993359094121909e-2,1.2354197100062085e-4,1.1729921999552974e-3,1.1794801057053428e-3
119287,2.7840765365859426e-2,1.7117742226546405e-4,9.6881779032236752e-4,9.8382397853404870e-4
119288,3.1338337122264262e-2,1.2341941528825544e-4,1.0974609806689351e-3,1.1043789911805257e-3
119289,2.1560638027556870e-2,3.0752869372173273e-4,7.4990996389242670e-4,8.1051764410612073e-4
119290,9.7262182664080588e-3,1.3199873084355449e-4,5.0386645650070893e-4,5.2086953350228692e-4
119291,1.9444774378001583e-2,3.2728378247149987e-5,8.1760278827919014e-4,8.1825757933831253e-4
119292,2.3645532378173420e-2,5.4114396304328096e-5,9.6050559317200853e-4,9.6202877420693291e-4
119293,5.6322463985806863e-2,4.2542062902188582e-4,1.5154806518333994e-3,1.5740598202351656e-3
119294,2.7199724656339960e-2,8.6171937617825976e-5,9.4599607442302444e-4,9.4991272002041495e-4
119295,5.5600244060088573e-2,2.2094211820918920e-4,1.4714328845654742e-3,1.4879281412015285e-3
119296,4.7611897838267477e-2,1.7346962546222077e-4,1.2232885861235339e-3,1.2355268819002352e-3
119297,5.6169884048204166e-2,2.0833531533273191e-4,1.4116294804460043e-3,1.4269202478341407e-3
119298,5.1822296891396689e-2,2.8553969229131701e-4,1.3162522492922038e-3,1.3468678107522675e-3
119299,2.6785253181025905e-2,4.5937034906678734e-5,9.5924163315503177e-4,9.6034094047580320e-4
119300,2.7341113736482583e-2,8.5378226779140437e-5,9.9767986801313100e-4,1.0013264006539769e-3
119301,1.7244859037194919e-2,2.5329685513072791e-5,7.5622018781696342e-4,7.5664427932160729e-4
119302,4.3549729750138648e-2,2.6894458579286969e-4,1.4811195989564558e-3,1.5053393161145532e-3
119303,6.1475380660522105e-2,3.2293924169610590e-4,1.6624561777754151e-3,1.6935319001574487e-3
119304,6.0214282092504845e-2,2.3126065974455017e-4,1.7280111808658551e-3,1.7434173722728852e-3
119305,5.9856732548013207e-2,3.4194043183990790e-4,1.7574269775650693e-3,1.7903834339046921e-3
119306,4.2918678196012305e-2,8.3908250933441828e-5,1.2669084239215539e-3,1.2696840351749347e-3
119307,6.6169494774870330e-2,3.7515660552347253e-4,1.8205903165536069e-3,1.8588414616089927e-3
119308,2.8288977837291077e-2,6.0623999939277564e-5,1.0863130707690304e-3,1.0880033810114185e-3
119309,3.9968780688774866e-2,1.7166294614594373e-4,1.2086469652739086e-3,1.2207766600592159e-3
119310,5.9388053614323991e-2,3.2621162183644385e-4,1.7761531719693074e-3,1.8058610446315617e-3
119311,3.4821507053099679e-2,1.0134576484580813e-4,1.2265569222196099e-3,1.2307367092506114e-3
119312,4.1865224543500661e-2,2.0716494993625910e-4,1.3112498228797414e-3,1.3275139978487028e-3
119313,3.2978392919099729e-2,1.6485064713336371e-4,1.0615510050162942e-3,1.0742747656495490e-3
119314,3.9210157918931163e-2,3.3310802987416573e-4,1.4165917571346267e-3,1.4552295921772677e-3
119315,7.2136994779251146e-2,4.1605463852878731e-4,2.1196954956874937e-3,2.1601413047944735e-3
119316,4.3799983671355923e-2,1.1250828311273900e-4,1.5151718685292050e-3,1.5193432479039288e-3
119317,7.7252545568629219e-2,4.0116911272682494e-4,3.0948315200083616e-3,3.1207240817225884e-3
119318,1.4946050948547605e0,7.3072381884845980e-2,7.2788645159083856e-2,1.0313951647365713e-1
119319,1.1665996877972296e-1,7.2499534189014649e-4,2.4420035798363949e-3,2.5473515127865999e-3
119320,7.1248403170085850e-2,4.3551620687571176e-4,2.1180318204457246e-3,2.1623443663931143e-3
119321,3.6830582499850423e-1,1.4106661407951188e-2,1.4752656378732892e-2,2.0411731095317409e-2
119322,5.8662320194580571e-2,3.8268039119757606e-4,1.8733587940360551e-3,1.9120453585099266e-3
119323,5.4822050123926970e-2,3.3867180921465088e-4,1.4675159931084028e-3,1.5060882392428628e-3
119324,3.2032501703345713e-2,1.8854417716417010e-4,1.0630032543788627e-3,1.0795947506182897e-3
119325,3.2818255551571182e-2,6.4431535382316354e-5,1.1471504004946639e-3,1.1489584257521202e-3
119326,4.0111955785790701e-2,1.4365006029104578e-4,1.2899697657525132e-3,1.2979435027678265e-3
119327,4.0905978881075535e-2,4.0552350188627437e-4,1.4101383903572552e-3,1.4672898795198778e-3
119328,3.7948917705819235e-2,1.2739963440786084e-4,1.0895022512652803e-3,1.0969256229842433e-3
119329,4.1931729159502662e-2,2.4221807569014121e-4,1.3453781106985616e-3,1.3670083602296901e-3
119330,4.4994210484272011e-2,2.7717150717117793e-4,1.4432695291110441e-3,1.4696431464978012e-3
119331,4.6916396994291748e-1,5.4868433244283001e-3,5.5322495405190708e-3,7.7917414385615270e-3
119332,2.6723485067298765e-2,1.7856693924929638e-4,9.5975136294819039e-4,9.7622171174061229e-4
119333,3.7370210434741209e-2,2.6679856528417760e-4,1.0317816478331108e-3,1.0657179942381123e-3
119334,3.4332150130624378e-2,2.4589509513369052e-4,1.2018083094733933e-3,1.2267060000383558e-3
119335,1.6991265374851444e-1,1.8885708879094300e-3,3.0429504631366978e-3,3.5813750878346796e-3
119336,1.9631814609245668e-1,7.1136800416402319e-3,8.0687708005526947e-3,1.0756835313728771e-2
119337,3.7983710693404255e-2,2.9217642021421250e-4,1.8063107549225175e-3,1.8297884041270855e-3
119338,3.3898026719873492e-2,1.3572627814258424e-4,1.1709067833604325e-3,1.1787469269940486e-3
119339,5.9287252816724451e-2,4.0878848779956554e-4,1.8901823327883561e-3,1.9338814025018929e-3
119340,6.9508665877843684e-2,4.0387386850995283e-4,2.1920044557160252e-3,2.2289005441122989e-3
119341,5.8848954802335034e-2,5.7700481978910281e-4,1.9601792974116485e-3,2.0433397759699878e-3
119342,4.3872528974067716e-2,6.9750603909173796e-4,1.6407324257681777e-3,1.7828397481368240e-3
119343,4.7000559714956626e-2,2.3469737386877090e-4,1.3620240146140019e-3,1.3820970565362404e-3
119344,6.7246781148512708e-2,4.9068718361535205e-4,2.4648898429582527e-3,2.5132560255738223e-3
119345,5.5327543248718726e-2,3.2067139857162820e-4,1.4576250440919022e-3,1.4924814622050767e-3
119346,4.0414478960289602e-2,1.6500075126157584e-4,1.4090336658294936e-3,1.4186617353540573e-3
119347,3.7794555677278581e-2,1.2068649811838830e-4,1.3137556835369974e-3,1.3192873935780039e-3
119348,1.8496208585698351e-1,5.5537379920363606e-3,7.2915253135382146e-3,9.1657158521392442e-3
119349,5.5229426474961846e-2,4.5669094326484052e-4,2.0029097043723358e-3,2.0543159205752676e-3
119350,1.0163876280353135e-1,8.1593478527969320e-4,8.1082984112317968e-3,8.1492485972274459e-3
119351,1.5148482965741072e-1,2.9324866373082962e-3,4.5715202802009648e-3,5.4312314948159243e-3
119352,5.0514080829929295e-2,1.9952794156461923e-4,1.6550764789272053e-3,1.6670601520530357e-3
119353,6.7640459893899094e-2,4.7619892175898457e-4,2.6381412110494384e-3,2.6807749742419292e-3
119354,4.8748057355675251e-2,2.5806883066033459e-4,1.6154448834104025e-3,1.6359283886207372e-3
119355,8.8686565767547035e-2,5.5235425937554135e-4,2.5712315239271072e-3,2.6298910200779832e-3
119356,5.9821123156378823e-2,1.7804695679207215e-4,1.9697114631891418e-3,1.9777421386625782e-3
119357,1.1224114434245225e-1,5.2473796379207398e-4,2.7126908724906581e-3,2.7629769634108024e-3
119358,8.9127937109305430e-2,2.7212053183125188e-4,2.7162894272632558e-3,2.7298860482639692e-3
119359,6.7390737372849854e-2,2.0409815177902966e-4,2.1658668677028547e-3,2.1754620989970362e-3
119360,6.5682717901823715e-2,5.6852566617949369e-4,2.5503439765095972e-3,2.6129439013541072e-3
119361,5.9361146931614407e-2,1.4102225454541326e-4,2.0728977949883379e-3,2.0776892319941845e-3
119362,8.3115728755670887e-2,4.4178966680391725e-4,2.6286372715914508e-3,2.6655040827758005e-3
119363,8.7962140628010152e-2,4.4251624334013933e-4,2.6889366597340402e-3,2.7251056833967973e-3
119364,5.2947553298330362e-2,1.7971757366943864e-4,1.9828930285157170e-3,1.9910206349563189e-3
119365,8.2651020934962113e-2,5.2029924761041449e-4,2.7263935735934355e-3,2.7755960126062199e-3
119366,5.6294018289101126e-2,2.5953394094655065e-4,2.2730271489606259e-3,2.2877959450998508e-3
119367,1.0732712029023518e-1,6.0064800420567570e-4,3.4384299117686630e-3,3.4904982857898261e-3
119368,1.0066973431671199e-1,4.5171046908026619e-4,3.1327303537230199e-3,3.1651290363923987e-3
119369,6.4010063032165818e-2,2.5853623070846418e-4,2.2845999447701306e-3,2.2991820045904642e-3
119370,5.8725978344669617e-2,1.9242697779129530e-4,2.4037525182585466e-3,2.4114423714482990e-3
119371,7.8028990010504271e-2,4.1855517045800462e-4,2.7594107147953149e-3,2.7909740098475155e-3
119372,7.8277473622507560e-2,2.1184581106283295e-4,2.6954772345356200e-3,2.7037892243229064e-3
119373,1.2649191636950272e-1,3.3560448489019693e-4,3.3508878596684422e-3,3.3676519740542918e-3
119374,8.7437230374575264e-2,3.2302824666250482e-4,2.8366854762242187e-3,2.8550186933124053e-3
119375,1.2996335381855098e-1,9.8629617776067619e-4,3.8715191809306024e-3,3.9951772074063108e-3
